Ano,Código da IES,Nome da IES,Sigla da IES,Organização Acadêmica,Categoria Administrativa,Código do Curso,Código da Área,Área de Enquadramento,Modalidade de Ensino,Código do Município,Município do Curso,Sigla da UF,Concluintes Inscritos,Concluintes Participantes,Nota Bruta - FG,Nota Bruta - CE,Nota Contínua do Enade,Concluintes Participantes com nota no Enem,Percentual de Concluintes participantes com nota no Enem,Nota Bruta - IDD,Nota Padronizada - IDD,Nota Bruta - Organização Didático-Pedagógica,Nota Padronizada - Organização Didático-Pedagógica,Nota Bruta - Infraestrutura e Instalações Físicas,Nota Padronizada - Infraestrutura e Instalações Físicas,Nota Bruta - Oportunidades de Ampliação da Formação,Nota Padronizada - Oportunidades de Ampliação da Formação,Nr. de Docentes,Nota Bruta - Mestres,Nota Padronizada - Mestres,Nota Bruta - Doutores,Nota Padronizada - Doutores,Nota Bruta - Regime de Trabalho,Nota Padronizada - Regime de Trabalho,CPC Contínuo,CPC Faixa,Observação
2016,472,UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY,UNIGRANRIO,Universidade,Privada sem fins lucrativos,5001053,95,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Educação Presencial,3304557,RIO DE JANEIRO,RJ,5,0,,,,,,,,,0.0000,,0.0000,,0.0000,20,0.6000,2.4545,0.2000,1.0714,0.9500,4.6250,,SC,
2016,472,UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY,UNIGRANRIO,Universidade,Privada sem fins lucrativos,150056,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,3301702,DUQUE DE CAXIAS,RJ,36,33,37.4818,39.9848,1.8313,3,0.0909,,1.8313,5.8069,4.4372,5.8652,4.7250,5.5714,4.2778,19,1.0000,5.0000,0.6316,3.1579,1.0000,5.0000,2.9069,3,
2016,475,FACULDADE DE MEDICINA DE PETRÓPOLIS,FMP,Faculdade,Privada sem fins lucrativos,9772,12,MEDICINA,Educação Presencial,3303906,PETRÓPOLIS,RJ,108,107,53.4832,66.1224,2.0446,92,0.8598,-0.2086,2.6983,4.9536,2.1867,5.0425,3.2883,3.7645,1.2286,193,0.7513,3.3204,0.2798,1.2950,0.9534,4.5307,2.4955,3,
2016,480,CENTRO UNIVERSITÁRIO SERRA DOS ÓRGÃOS,UNIFESO,Centro Universitário,Privada sem fins lucrativos,21548,5,MEDICINA VETERINÁRIA,Educação Presencial,3305802,TERESÓPOLIS,RJ,20,20,44.5000,45.7450,2.0117,13,0.6500,-2.4952,0.7185,5.6831,4.2361,5.7466,4.5245,5.4345,4.1744,30,0.9667,4.4825,0.5333,2.3485,1.0000,5.0000,2.3656,3,
2016,480,CENTRO UNIVERSITÁRIO SERRA DOS ÓRGÃOS,UNIFESO,Centro Universitário,Privada sem fins lucrativos,9805,12,MEDICINA,Educação Presencial,3305802,TERESÓPOLIS,RJ,174,172,56.0884,64.1221,1.9015,152,0.8837,-0.8422,2.0076,4.8007,1.7757,4.8623,2.9662,4.1932,1.9518,176,0.6250,2.4675,0.2557,1.1706,0.8580,3.5703,2.0417,3,
2016,480,CENTRO UNIVERSITÁRIO SERRA DOS ÓRGÃOS,UNIFESO,Centro Universitário,Privada sem fins lucrativos,107550,19,FARMÁCIA,Educação Presencial,3305802,TERESÓPOLIS,RJ,1,0,,,,,,,,6.0000,5.0000,6.0000,5.0000,6.0000,5.0000,28,0.8214,3.0519,0.4643,2.3214,1.0000,5.0000,,SC,
2016,480,CENTRO UNIVERSITÁRIO SERRA DOS ÓRGÃOS,UNIFESO,Centro Universitário,Privada sem fins lucrativos,50807,36,FISIOTERAPIA,Educação Presencial,3305802,TERESÓPOLIS,RJ,15,15,41.1933,39.4333,2.6589,10,0.6667,0.7117,2.8039,5.8899,4.5535,5.7944,4.4861,5.2619,3.6719,30,0.8667,3.8889,0.4667,2.3333,0.9667,4.7544,3.1690,4,
2016,481,UNIVERSIDADE GUARULHOS,UNG,Universidade,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,18571,5,MEDICINA VETERINÁRIA,Educação Presencial,3518800,GUARULHOS,SP,71,54,42.8241,44.3648,1.7566,25,0.4630,-1.2494,1.6562,4.7389,1.9598,3.8813,1.0242,3.4292,1.2465,38,0.7105,0.5055,0.2368,0.6639,0.8421,3.8462,1.5863,2,
2016,481,UNIVERSIDADE GUARULHOS,UNG,Universidade,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,9836,6,ODONTOLOGIA,Educação Presencial,3518800,GUARULHOS,SP,256,208,40.5303,52.6668,1.6626,94,0.4519,-0.0596,2.4085,5.6912,3.7666,5.5394,4.0913,5.4520,3.9901,46,0.7174,1.9720,0.2826,1.4130,0.8043,3.6438,2.3955,3,
2016,481,UNIVERSIDADE GUARULHOS,UNG,Universidade,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,38181,19,FARMÁCIA,Educação Presencial,3518800,GUARULHOS,SP,90,67,41.5060,51.0075,2.2780,25,0.3731,-0.4584,2.2142,5.5186,3.5431,5.2911,3.5295,4.8923,3.1770,56,0.7500,2.2727,0.3036,1.5179,0.7857,3.3673,2.4029,3,
2016,481,UNIVERSIDADE GUARULHOS,UNG,Universidade,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,9818,23,ENFERMAGEM,Educação Presencial,3518800,GUARULHOS,SP,199,171,37.2825,37.0737,1.6009,54,0.3158,-0.5334,2.2525,5.7036,3.8876,5.5033,3.9240,5.3981,3.9681,56,0.7500,3.3065,0.3036,1.5179,0.7857,3.5902,2.4405,3,
2016,481,UNIVERSIDADE GUARULHOS,UNG,Universidade,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,9829,28,NUTRIÇÃO,Educação Presencial,3518800,GUARULHOS,SP,61,55,44.9182,49.4073,2.4830,33,0.6000,0.3853,2.6176,5.8748,4.5378,5.7039,4.3038,5.7045,4.4950,46,0.7391,2.1739,0.2826,1.4130,0.7826,3.5248,2.7200,3,
2016,481,UNIVERSIDADE GUARULHOS,UNG,Universidade,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,9842,36,FISIOTERAPIA,Educação Presencial,3518800,GUARULHOS,SP,147,55,45.1236,37.1745,2.5503,28,0.5091,0.1069,2.5338,5.5508,3.1791,5.0488,2.6219,4.5671,2.4217,51,0.7451,2.8758,0.2941,1.4706,0.7843,3.4107,2.5190,3,
2016,481,UNIVERSIDADE GUARULHOS,UNG,Universidade,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,90497,38,SERVIÇO SOCIAL,Educação Presencial,3518800,GUARULHOS,SP,108,72,39.5861,51.2931,2.4935,19,0.2639,0.3650,2.8144,5.5853,3.3132,4.9004,3.0711,4.8471,3.2458,13,0.6923,2.8022,0.3077,1.5385,0.7692,3.6154,2.6790,3,
2016,481,UNIVERSIDADE GUARULHOS,UNG,Universidade,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,110452,38,SERVIÇO SOCIAL,Educação Presencial,3523107,ITAQUAQUECETUBA,SP,16,16,38.6625,47.1437,2.1509,5,0.3125,-1.4412,1.9716,5.5815,3.2980,4.0098,1.5090,4.1664,2.2099,9,0.6667,2.6190,0.1111,0.5556,0.7778,3.6667,2.0531,3,
2016,481,UNIVERSIDADE GUARULHOS,UNG,Universidade,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,110440,55,BIOMEDICINA,Educação Presencial,3518800,GUARULHOS,SP,50,42,45.8857,37.8214,1.7364,19,0.4524,-0.7902,2.0116,5.0806,2.1554,4.3976,1.2728,3.6714,1.2955,54,0.7407,2.0833,0.2963,1.4815,0.7778,3.2407,1.9306,2,
2016,481,UNIVERSIDADE GUARULHOS,UNG,Universidade,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,102182,69,TECNOLOGIA EM RADIOLOGIA,Educação Presencial,3518800,GUARULHOS,SP,70,51,33.4765,37.2706,1.3161,16,0.3137,0.2858,2.4806,5.3976,2.8245,4.9618,2.8329,4.0141,1.6851,26,0.7692,2.9808,0.3077,1.5385,0.7308,2.9412,2.2020,3,
2016,481,UNIVERSIDADE GUARULHOS,UNG,Universidade,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,102194,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,3518800,GUARULHOS,SP,104,68,41.6985,43.5412,2.4108,32,0.4706,0.6296,2.7580,5.3545,3.1188,4.7994,2.5510,4.4406,2.3722,43,0.7442,3.0814,0.3023,1.5116,0.7674,3.6350,2.5987,3,
2016,482,UNIVERSIDADE DO EXTREMO SUL CATARINENSE,UNESC,Universidade,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Associação de Utilidade Pública,1152083,6,ODONTOLOGIA,Educação Presencial,4204608,CRICIÚMA,SC,86,85,46.3282,56.1294,2.2432,63,0.7412,-0.0135,2.4572,5.9524,4.8099,5.9891,4.9786,5.9638,4.9333,53,0.7547,2.3720,0.1698,0.8491,0.5849,2.1226,2.5061,3,
2016,482,UNIVERSIDADE DO EXTREMO SUL CATARINENSE,UNESC,Universidade,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Associação de Utilidade Pública,38071,12,MEDICINA,Educação Presencial,4204608,CRICIÚMA,SC,74,74,61.2432,63.8270,2.1500,55,0.7432,-0.0965,2.8205,5.4146,3.4262,5.4709,4.0542,5.1326,3.5367,166,0.3795,0.8097,0.1446,0.5972,0.6566,1.5440,2.2314,3,
2016,482,UNIVERSIDADE DO EXTREMO SUL CATARINENSE,UNESC,Universidade,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Associação de Utilidade Pública,21891,19,FARMÁCIA,Educação Presencial,4204608,CRICIÚMA,SC,35,35,45.0714,51.0886,2.4120,16,0.4571,1.2646,2.9632,5.7925,4.3722,5.8381,4.6642,5.7061,4.5163,42,0.7619,2.4026,0.3571,1.7857,0.5476,1.5533,2.7581,3,
2016,482,UNIVERSIDADE DO EXTREMO SUL CATARINENSE,UNESC,Universidade,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Associação de Utilidade Pública,58337,23,ENFERMAGEM,Educação Presencial,4204608,CRICIÚMA,SC,47,46,44.9065,43.4696,2.5437,31,0.6739,0.5786,2.7760,5.8450,4.4183,5.8822,4.7449,5.6320,4.3691,39,0.8718,4.1315,0.3846,1.9231,0.8462,3.9879,3.0556,4,
2016,482,UNIVERSIDADE DO EXTREMO SUL CATARINENSE,UNESC,Universidade,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Associação de Utilidade Pública,69420,28,NUTRIÇÃO,Educação Presencial,4204608,CRICIÚMA,SC,40,39,45.6180,52.2564,2.7452,23,0.5897,0.7192,2.7682,5.9672,4.8789,5.9708,4.9314,5.9321,4.8840,25,0.8000,2.8333,0.5200,2.6000,0.6400,2.5571,3.0468,4,
2016,482,UNIVERSIDADE DO EXTREMO SUL CATARINENSE,UNESC,Universidade,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Associação de Utilidade Pública,19444,36,FISIOTERAPIA,Educação Presencial,4204608,CRICIÚMA,SC,18,18,41.0944,39.9556,2.7121,9,0.5000,0.3426,2.6391,5.3551,2.3855,5.4491,3.6227,5.0987,3.3782,31,0.8065,3.3871,0.4839,2.4194,0.8065,3.5739,2.7956,3,
2016,482,UNIVERSIDADE DO EXTREMO SUL CATARINENSE,UNESC,Universidade,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Associação de Utilidade Pública,150160,55,BIOMEDICINA,Educação Presencial,4204608,CRICIÚMA,SC,57,57,53.9544,41.7281,2.4559,40,0.7018,0.0940,2.4530,5.9603,4.8773,5.9854,4.9660,5.9298,4.8884,44,0.8409,3.2102,0.4318,2.1591,0.7955,3.3807,2.9042,3,
2016,482,UNIVERSIDADE DO EXTREMO SUL CATARINENSE,UNESC,Universidade,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Associação de Utilidade Pública,69430,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,4204608,CRICIÚMA,SC,45,38,38.5000,40.6158,1.9452,16,0.4211,0.3428,2.6265,5.0611,2.2638,5.2744,3.5199,4.6861,2.7859,34,0.7353,3.0147,0.2353,1.1765,0.6765,3.1010,2.3589,3,
2016,483,CENTRO UNIVERSITÁRIO METROPOLITANO DE SÃO PAULO,UNIMESP,Centro Universitário,Privada sem fins lucrativos,59782,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,3518800,GUARULHOS,SP,37,33,39.4909,43.5424,2.3203,10,0.3030,0.1179,2.5233,5.5572,3.7096,5.2406,3.4510,4.5780,2.6038,10,0.8000,3.5000,0.2000,1.0000,1.0000,5.0000,2.6506,3,
2016,489,CENTRO UNIVERSITÁRIO DE VOLTA REDONDA,UNIFOA,Centro Universitário,Privada sem fins lucrativos,9984,6,ODONTOLOGIA,Educação Presencial,3306305,VOLTA REDONDA,RJ,64,64,45.2547,52.3250,1.8114,44,0.6875,-0.3212,2.1327,5.9490,4.7965,5.9922,4.9846,5.9509,4.9095,61,0.9344,4.2974,0.7213,3.6066,0.9508,4.6591,3.0532,4,
2016,489,CENTRO UNIVERSITÁRIO DE VOLTA REDONDA,UNIFOA,Centro Universitário,Privada sem fins lucrativos,9988,12,MEDICINA,Educação Presencial,3306305,VOLTA REDONDA,RJ,88,88,58.1602,63.6000,1.9428,81,0.9205,-0.2858,2.6141,4.8295,1.8532,5.1840,3.5412,4.2207,1.9983,137,0.8759,4.1620,0.6131,3.0152,0.9927,4.9265,2.8034,3,
2016,489,CENTRO UNIVERSITÁRIO DE VOLTA REDONDA,UNIFOA,Centro Universitário,Privada sem fins lucrativos,22082,23,ENFERMAGEM,Educação Presencial,3306305,VOLTA REDONDA,RJ,38,36,44.4639,44.7167,2.6629,21,0.5833,0.4274,2.7048,5.7572,4.0890,5.7170,4.3869,5.1384,3.5229,40,1.0000,5.0000,0.6250,3.1250,1.0000,5.0000,3.3121,4,
2016,489,CENTRO UNIVERSITÁRIO DE VOLTA REDONDA,UNIFOA,Centro Universitário,Privada sem fins lucrativos,45492,28,NUTRIÇÃO,Educação Presencial,3306305,VOLTA REDONDA,RJ,45,42,47.3571,45.3595,2.2250,26,0.6190,-0.5004,2.2183,5.9881,4.9562,5.9924,4.9822,5.7825,4.6283,32,0.9375,4.3229,0.6875,3.4375,0.9688,4.7879,3.1569,4,
2016,489,CENTRO UNIVERSITÁRIO DE VOLTA REDONDA,UNIFOA,Centro Universitário,Privada sem fins lucrativos,45494,38,SERVIÇO SOCIAL,Educação Presencial,3306305,VOLTA REDONDA,RJ,19,19,45.2000,57.8895,3.1828,6,0.3158,1.9891,3.5723,5.9657,4.8604,5.8784,4.7867,5.7000,4.5435,15,1.0000,5.0000,0.6667,3.3333,1.0000,5.0000,3.8543,4,
2016,489,CENTRO UNIVERSITÁRIO DE VOLTA REDONDA,UNIFOA,Centro Universitário,Privada sem fins lucrativos,109456,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,3306305,VOLTA REDONDA,RJ,49,46,43.9457,44.4957,2.6122,26,0.5652,0.7534,2.8148,5.5955,3.8212,5.5861,4.1557,4.8348,3.0364,23,1.0000,5.0000,0.6957,3.4783,1.0000,5.0000,3.3496,4,
2016,490,CENTRO DE ENSINO SUPERIOR DE VALENÇA,CESVA,Faculdade,Privada sem fins lucrativos,10006,5,MEDICINA VETERINÁRIA,Educação Presencial,3306107,VALENÇA,RJ,22,21,45.7714,52.9476,3.0552,17,0.8095,0.1580,2.7157,5.6303,4.1089,5.6212,4.2892,5.4545,4.2036,24,1.0000,5.0000,0.7083,3.3428,1.0000,5.0000,3.4407,4,
2016,490,CENTRO DE ENSINO SUPERIOR DE VALENÇA,CESVA,Faculdade,Privada sem fins lucrativos,10004,6,ODONTOLOGIA,Educação Presencial,3306107,VALENÇA,RJ,55,53,49.9113,66.3585,3.4311,39,0.7358,0.9858,3.5106,5.9518,4.8074,5.9682,4.9372,5.9351,4.8803,27,1.0000,5.0000,0.4444,2.2222,1.0000,5.0000,3.7277,4,
2016,490,CENTRO DE ENSINO SUPERIOR DE VALENÇA,CESVA,Faculdade,Privada sem fins lucrativos,9996,12,MEDICINA,Educação Presencial,3306107,VALENÇA,RJ,89,88,57.7625,67.4386,2.4775,29,0.3295,1.4866,4.5463,5.7982,4.4575,5.7331,4.5229,5.4800,4.1227,51,0.9804,4.8676,0.4118,1.9760,1.0000,5.0000,3.7867,4,
2016,490,CENTRO DE ENSINO SUPERIOR DE VALENÇA,CESVA,Faculdade,Privada sem fins lucrativos,114232,23,ENFERMAGEM,Educação Presencial,3306107,VALENÇA,RJ,27,27,45.6185,46.5444,2.8980,20,0.7407,0.4434,2.7123,5.9726,4.8973,5.9506,4.8930,5.8730,4.7823,23,1.0000,5.0000,0.6087,3.0435,1.0000,5.0000,3.4669,4,
2016,494,UNIVERSIDADE DO SUL DE SANTA CATARINA,UNISUL,Universidade,Privada sem fins lucrativos,1117645,5,MEDICINA VETERINÁRIA,Educação Presencial,4202800,BRAÇO DO NORTE,SC,30,28,41.8821,49.7643,2.4658,12,0.4286,-0.4453,2.2615,5.2004,3.0724,5.0185,3.1582,4.5829,2.9310,38,0.8421,2.5485,0.3158,1.1124,0.9737,4.8077,2.4649,3,
2016,494,UNIVERSIDADE DO SUL DE SANTA CATARINA,UNISUL,Universidade,Privada sem fins lucrativos,20250,6,ODONTOLOGIA,Educação Presencial,4218707,TUBARÃO,SC,34,34,38.5206,52.2353,1.5401,20,0.5882,-0.6178,1.8200,5.5658,3.2655,5.4897,3.9933,5.3479,3.7984,75,0.8533,3.4286,0.3600,1.8000,0.9600,4.7227,2.3659,3,
2016,494,UNIVERSIDADE DO SUL DE SANTA CATARINA,UNISUL,Universidade,Privada sem fins lucrativos,2500102,6,ODONTOLOGIA,Educação Presencial,4211900,PALHOÇA,SC,6,6,38.7167,57.9833,2.1369,5,0.8333,-2.3441,0.0000,5.8478,4.3921,5.7361,4.4794,5.6667,4.3858,46,0.9783,4.7671,0.5000,2.5000,0.9130,4.3972,2.1527,3,
2016,494,UNIVERSIDADE DO SUL DE SANTA CATARINA,UNISUL,Universidade,Privada sem fins lucrativos,20249,12,MEDICINA,Educação Presencial,4218707,TUBARÃO,SC,82,82,57.8122,69.6390,2.7996,68,0.8293,0.6372,3.6203,5.2255,2.9177,5.0986,3.3885,4.6344,2.6962,240,0.5333,1.8485,0.2542,1.1627,0.7708,2.6935,2.7977,3,
2016,494,UNIVERSIDADE DO SUL DE SANTA CATARINA,UNISUL,Universidade,Privada sem fins lucrativos,97679,12,MEDICINA,Educação Presencial,4211900,PALHOÇA,SC,54,53,64.2528,71.6887,3.4611,48,0.9057,1.1270,4.1543,5.5389,3.7603,5.3680,3.8702,4.7123,2.8276,216,0.6296,2.4988,0.3380,1.5952,0.7917,2.9031,3.3369,4,
2016,494,UNIVERSIDADE DO SUL DE SANTA CATARINA,UNISUL,Universidade,Privada sem fins lucrativos,21042,17,AGRONOMIA,Educação Presencial,4218707,TUBARÃO,SC,9,8,49.5500,69.4000,3.7763,5,0.6250,2.7875,4.5401,5.4817,3.4026,5.6019,4.2862,5.7143,4.5113,48,0.9792,4.7545,0.4167,1.9298,0.9583,4.6806,3.9237,4,
2016,494,UNIVERSIDADE DO SUL DE SANTA CATARINA,UNISUL,Universidade,Privada sem fins lucrativos,46244,19,FARMÁCIA,Educação Presencial,4218707,TUBARÃO,SC,5,5,46.8600,49.6400,2.3318,2,0.4000,3.0554,3.7417,5.9565,4.8684,5.9500,4.8963,5.9143,4.8589,42,0.9762,4.7403,0.5476,2.7381,0.9524,4.6372,3.6214,4,
2016,494,UNIVERSIDADE DO SUL DE SANTA CATARINA,UNISUL,Universidade,Privada sem fins lucrativos,310080,23,ENFERMAGEM,Educação Presencial,4211900,PALHOÇA,SC,15,15,47.6000,44.0400,2.6953,11,0.7333,1.1883,3.0629,5.1097,1.6586,4.9889,2.8099,4.7049,2.7799,46,1.0000,5.0000,0.5000,2.5000,0.9783,4.8570,3.0597,4,
2016,494,UNIVERSIDADE DO SUL DE SANTA CATARINA,UNISUL,Universidade,Privada sem fins lucrativos,72569,28,NUTRIÇÃO,Educação Presencial,4218707,TUBARÃO,SC,22,22,43.9409,50.1727,2.5146,10,0.4545,1.9808,3.3371,4.9842,1.2509,4.9160,2.4514,4.4385,2.3318,45,0.9778,4.7593,0.2889,1.4444,0.9778,4.8492,2.8829,3,
2016,494,UNIVERSIDADE DO SUL DE SANTA CATARINA,UNISUL,Universidade,Privada sem fins lucrativos,72571,28,NUTRIÇÃO,Educação Presencial,4211900,PALHOÇA,SC,22,21,25.6714,42.4476,1.2574,11,0.5238,-4.2555,0.5250,5.2422,2.2030,5.4924,3.8067,4.9462,3.1993,60,0.9167,4.0972,0.3833,1.9167,0.9833,4.8869,1.8321,2,
2016,494,UNIVERSIDADE DO SUL DE SANTA CATARINA,UNISUL,Universidade,Privada sem fins lucrativos,19459,36,FISIOTERAPIA,Educação Presencial,4218707,TUBARÃO,SC,1,1,,,,,,,,3.1304,0.0000,3.5000,0.0000,3.0000,0.0000,30,0.8333,3.6111,0.3667,1.8333,0.9000,4.2632,,SC,
2016,494,UNIVERSIDADE DO SUL DE SANTA CATARINA,UNISUL,Universidade,Privada sem fins lucrativos,62587,36,FISIOTERAPIA,Educação Presencial,4211900,PALHOÇA,SC,15,15,45.6333,38.8000,2.7444,7,0.4667,0.5544,2.7336,5.6812,3.7074,5.6222,4.0556,5.6190,4.3145,58,0.8966,4.1379,0.3448,1.7241,0.9310,4.4918,3.0002,4,
2016,494,UNIVERSIDADE DO SUL DE SANTA CATARINA,UNISUL,Universidade,Privada sem fins lucrativos,67527,38,SERVIÇO SOCIAL,Educação Presencial,4211900,PALHOÇA,SC,1,1,,,,,,,,,0.0000,,0.0000,,0.0000,19,1.0000,5.0000,0.2632,1.3158,1.0000,5.0000,,SC,
2016,494,UNIVERSIDADE DO SUL DE SANTA CATARINA,UNISUL,Universidade,Privada sem fins lucrativos,1164708,90,TECNOLOGIA EM AGRONEGÓCIOS,Educação a Distância,4218707,TUBARÃO,SC,3,2,36.6000,69.5000,4.2975,1,0.5000,,4.2975,5.7006,4.0679,5.8056,4.4280,5.7619,4.6239,29,1.0000,5.0000,0.2414,1.6458,0.9655,4.8276,3.9897,5,
2016,494,UNIVERSIDADE DO SUL DE SANTA CATARINA,UNISUL,Universidade,Privada sem fins lucrativos,117496,92,TECNOLOGIA EM GESTÃO AMBIENTAL,Educação a Distância,4218707,TUBARÃO,SC,34,9,48.3889,47.8333,3.0736,,,,3.0736,5.1911,2.6222,5.4917,3.9640,4.9216,3.5294,25,1.0000,5.0000,0.4800,2.4000,0.9200,4.4857,3.2450,4,
2016,494,UNIVERSIDADE DO SUL DE SANTA CATARINA,UNISUL,Universidade,Privada sem fins lucrativos,120704,95,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Educação Presencial,4218707,TUBARÃO,SC,13,13,39.8538,51.3846,3.1905,8,0.6154,4.0543,5.0000,5.3965,3.0400,5.0859,2.8842,5.1385,3.4906,34,0.7941,3.6898,0.3235,1.7332,0.8529,3.8971,3.6766,4,
2016,494,UNIVERSIDADE DO SUL DE SANTA CATARINA,UNISUL,Universidade,Privada sem fins lucrativos,1315411,95,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Educação Presencial,4211900,PALHOÇA,SC,14,12,36.2667,45.3333,2.1875,2,0.1667,,2.1875,4.8767,1.3521,4.2529,0.9562,3.3810,0.4114,38,0.8684,4.1627,0.5000,2.6786,0.9474,4.6053,2.4220,3,
2016,494,UNIVERSIDADE DO SUL DE SANTA CATARINA,UNISUL,Universidade,Privada sem fins lucrativos,61072,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,4211900,PALHOÇA,SC,38,33,40.3818,47.9939,2.8656,12,0.3636,-0.3852,2.2927,5.2597,2.8424,5.2396,3.4490,5.0159,3.3416,45,0.9778,4.8333,0.3778,1.8889,0.9333,4.6087,2.8362,3,
2016,494,UNIVERSIDADE DO SUL DE SANTA CATARINA,UNISUL,Universidade,Privada sem fins lucrativos,67643,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,4218707,TUBARÃO,SC,27,27,47.0407,49.8852,3.3552,13,0.4815,2.9221,3.8093,5.1880,2.6336,5.0746,3.1124,4.7249,2.8512,42,0.8333,3.7500,0.2857,1.4286,0.9524,4.7205,3.2783,4,
2016,495,FACULDADE DE CIÊNCIAS E LETRAS DE BRAGANÇA PAULISTA,FESB,Faculdade,Pessoa Jurídica de Direito Público - Municipal,20682,5,MEDICINA VETERINÁRIA,Educação Presencial,3507605,BRAGANÇA PAULISTA,SP,25,23,47.4000,51.2130,2.8784,17,0.7391,0.0347,2.6229,5.5624,3.9451,5.3507,3.7815,4.6667,3.0533,24,0.8333,2.4123,0.3333,1.2121,0.2083,0.0000,2.4177,3,
2016,495,FACULDADE DE CIÊNCIAS E LETRAS DE BRAGANÇA PAULISTA,FESB,Faculdade,Pessoa Jurídica de Direito Público - Municipal,20683,28,NUTRIÇÃO,Educação Presencial,3507605,BRAGANÇA PAULISTA,SP,31,27,42.5926,52.0778,2.6293,16,0.5926,0.3411,2.5977,5.3590,2.6343,4.9352,2.4966,4.6854,2.7535,24,0.6667,1.3889,0.1250,0.6250,0.2083,0.0000,2.0242,3,
2016,495,FACULDADE DE CIÊNCIAS E LETRAS DE BRAGANÇA PAULISTA,FESB,Faculdade,Pessoa Jurídica de Direito Público - Municipal,150186,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,3507605,BRAGANÇA PAULISTA,SP,56,36,39.7306,45.7139,2.5783,24,0.6667,-0.0355,2.4530,4.9307,1.8835,4.7527,2.4557,4.1968,1.9615,28,0.6071,2.0536,0.1071,0.5357,0.1786,0.1786,1.9351,2,
2016,496,UNIVERSIDADE DE FRANCA,UNIFRAN,Universidade,Privada com fins lucrativos,19119,5,MEDICINA VETERINÁRIA,Educação Presencial,3516200,FRANCA,SP,36,36,36.3278,47.1778,1.8947,31,0.8611,-0.6242,2.1269,4.7384,1.9586,4.0368,1.3160,3.5437,1.4136,30,0.9000,3.4474,0.7000,3.2955,1.0000,5.0000,2.4993,3,
2016,496,UNIVERSIDADE DE FRANCA,UNIFRAN,Universidade,Privada com fins lucrativos,18443,6,ODONTOLOGIA,Educação Presencial,3516200,FRANCA,SP,116,116,38.6784,52.2664,1.5495,101,0.8707,-0.4737,1.9720,5.5112,3.0474,5.4509,3.9168,4.7338,2.6669,31,1.0000,5.0000,0.7097,3.5484,1.0000,5.0000,2.7734,3,
2016,496,UNIVERSIDADE DE FRANCA,UNIFRAN,Universidade,Privada com fins lucrativos,21592,19,FARMÁCIA,Educação Presencial,3516200,FRANCA,SP,56,56,39.5161,45.6571,1.6780,41,0.7321,-0.5598,2.1701,5.7023,4.0991,5.6717,4.3189,5.1888,3.6649,19,1.0000,5.0000,0.7895,3.9474,1.0000,5.0000,3.0522,4,
2016,496,UNIVERSIDADE DE FRANCA,UNIFRAN,Universidade,Privada com fins lucrativos,69459,23,ENFERMAGEM,Educação Presencial,3516200,FRANCA,SP,35,35,40.6343,43.0429,2.3547,20,0.5714,0.3756,2.6804,5.7565,4.0862,5.7833,4.5307,5.6824,4.4556,21,1.0000,5.0000,0.7143,3.5714,1.0000,5.0000,3.3392,4,
