Ano,Código da Área,Área de Enquadramento,Código da IES,Nome da IES,Sigla da IES,Categoria Administrativa,Organização Acadêmica,Código do Município,Município do Curso,UF do curso,Região do curso,Número de cursos da unidade,Concluintes Inscritos,Concluintes Participantes,Nota Bruta - FG,Nota Bruta - CE,Nota Bruta - Geral,Nota Contínua do Enade,Nota Bruta - Organização Didático-Pedagógica,Nota Padronizada - Organização Didático-Pedagógica,Nota Bruta - Infraestrutura e Instalações Físicas,Nota Padronizada - Infraestrutura e Instalações Físicas,Nota Bruta - Oportunidades de Ampliação da Formação,Nota Padronizada - Oportunidades de Ampliação da Formação,Concluintes Participantes com nota no Enem,Percentual de Concluintes participantes com nota no Enem,Nota Bruta - IDD,Nota Padronizada - IDD,Nr. de Docentes,Nr. de Matrículas,Nota Bruta - Mestres,Nota Padronizada - Mestres,Nota Bruta - Doutores,Nota Padronizada - Doutores,Nota Bruta - Regime de Trabalho,Nota Padronizada - Regime de Trabalho,CPC Contínuo,CPC Faixa,Observação
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,322,UNIVERSIDADE PAULISTA,UNIP,Privada sem fins lucrativos,Universidade,3552205,SOROCABA,SP,Sudeste,1,3,3,67.4000,49.0333,53.6333,3.8900,5.0837,2.9291,4.9848,3.3976,5.0762,3.8927,1,33.3%,,3.8900,13,41,0.8462,4.1346,0.4615,3.0769,0.6923,3.4615,3.6576,4,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,322,UNIVERSIDADE PAULISTA,UNIP,Privada sem fins lucrativos,Universidade,5300108,BRASILIA,DF,Centro-Oeste,1,11,11,44.9455,32.6636,35.7273,1.4270,4.2069,0.9477,3.5478,1.1292,2.9974,1.4010,6,54.5%,-2.8873,1.6620,19,131,0.7368,3.5197,0.3684,2.4561,0.8947,4.4737,1.9976,3,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,344,CENTRO UNIVERSITÁRIO UNA,UNA,Privada com fins lucrativos,Centro Universitário,3106200,BELO HORIZONTE,MG,Sudeste,1,64,41,56.1122,41.2463,44.9829,2.6988,4.4365,1.4666,4.3731,2.4320,4.1725,2.8095,21,51.2%,0.4356,2.6372,15,258,0.8667,4.2500,0.5333,3.5556,0.6667,3.3333,2.8667,3,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,352,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA,UNIPÊ,Privada sem fins lucrativos,Centro Universitário,2507507,JOAO PESSOA,PB,Nordeste,1,20,18,49.9611,48.6833,49.0167,3.2890,5.3300,3.4859,5.3840,4.0276,4.6481,3.3796,10,55.6%,2.7310,3.3109,29,175,0.6897,3.2543,0.2759,1.8391,1.0000,5.0000,3.2589,4,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,355,UNIVERSIDADE TUIUTI DO PARANÁ,UTP,Privada com fins lucrativos,Universidade,4106902,CURITIBA,PR,Sul,1,12,6,42.7500,33.8000,36.0333,1.4766,5.7971,4.5415,5.7917,4.6712,5.4286,4.3151,0,0.0%,,1.4766,8,19,0.7500,3.5938,0.1250,0.8333,0.7500,3.7500,2.1699,3,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,374,CENTRO UNIVERSITÁRIO DAS FACULDADES METROPOLITANAS UNIDAS,FMU,Privada sem fins lucrativos,Centro Universitário,3550308,SAO PAULO,SP,Sudeste,1,7,7,48.9143,35.9857,39.2286,1.9078,4.1764,0.8787,3.4015,0.8984,3.2534,1.7078,1,14.3%,,1.9078,47,319,0.6170,2.8457,0.2128,1.4184,0.5745,2.8723,1.8444,2,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,383,UNIVERSIDADE DA AMAZÔNIA,UNAMA,Privada com fins lucrativos,Universidade,1501402,BELEM,PA,Norte,1,12,12,50.7000,34.0000,38.1917,1.7548,5.7154,4.3567,5.1597,3.6736,5.3333,4.2009,7,58.3%,-0.6326,2.3237,27,102,0.9259,4.5833,0.1481,0.9877,0.7778,3.8889,2.5633,3,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,385,UNIVERSIDADE SALVADOR,UNIFACS,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,Universidade,2927408,SALVADOR,BA,Nordeste,1,34,25,57.1320,45.7080,48.5840,3.2052,5.0793,2.9194,4.7685,3.0562,4.1545,2.7879,14,56.0%,1.3353,2.9013,22,204,0.5455,2.4432,0.2727,1.8182,0.4545,2.2727,2.7244,3,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,396,FACULDADE RUY BARBOSA,FRBA,Privada com fins lucrativos,Faculdade ,2927408,SALVADOR,BA,Nordeste,1,5,4,55.2750,40.9500,44.5250,2.6402,5.7333,4.3973,5.9000,4.8422,5.8286,4.7945,2,50.0%,0.5089,2.6587,12,20,1.0000,5.0000,0.4167,2.7778,1.0000,5.0000,3.3170,4,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,403,UNIVERSIDADE CATÓLICA DE BRASÍLIA,UCB,Privada sem fins lucrativos,Universidade,5300108,BRASILIA,DF,Centro-Oeste,1,34,23,41.2043,31.1435,33.6652,1.1447,4.6531,1.9561,5.0494,3.4994,4.2293,2.8776,11,47.8%,-6.7750,0.5209,22,110,0.6364,2.9545,0.5000,3.3333,0.8182,4.0909,1.8333,2,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,416,FACULDADE DE SÃO PAULO,FASP,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,Faculdade ,3550308,SAO PAULO,SP,Sudeste,1,37,19,42.7053,28.0842,31.7579,0.8686,4.7361,2.1435,3.6335,1.2645,3.6362,2.1667,6,31.6%,-1.9892,1.9256,10,91,0.6000,2.7500,0.3000,2.0000,0.9000,4.5000,1.9696,3,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,417,UNIVERSIDADE CIDADE DE SÃO PAULO,UNICID,Privada com fins lucrativos,Universidade,3550308,SAO PAULO,SP,Sudeste,1,47,37,43.4784,37.4324,38.9541,1.8856,5.1974,3.1861,5.0996,3.5788,4.4864,3.1858,13,35.1%,-0.8877,2.2488,8,137,0.8750,4.2969,0.6250,4.1667,0.8750,4.3750,2.9371,3,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,449,UNIVERSIDADE LUTERANA DO BRASIL,ULBRA,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,Universidade,4304606,CANOAS,RS,Sul,1,39,32,55.2656,43.8469,46.7156,2.9473,4.9032,2.5213,4.7881,3.0870,4.5329,3.2415,8,25.0%,2.3845,3.2092,57,94,0.7895,3.8158,0.2982,1.9883,0.8421,4.2105,3.0374,4,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,453,CENTRO UNIVERSITÁRIO LUTERANO DE PALMAS,CEULP,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,Centro Universitário,1721000,PALMAS,TO,Norte,1,5,5,52.6200,49.6600,50.4200,3.4786,5.9182,4.8151,5.9833,4.9737,5.5800,4.4966,2,40.0%,4.3549,3.7875,3,5,1.0000,5.0000,0.3333,2.2222,1.0000,5.0000,3.8269,4,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,456,CENTRO UNIVERSITÁRIO SANT´ANNA,UNISANT'ANNA,Privada sem fins lucrativos,Centro Universitário,3550308,SAO PAULO,SP,Sudeste,1,22,15,49.1200,29.0267,34.0533,1.1760,4.0174,0.5193,3.6476,1.2868,2.6487,0.9830,3,20.0%,-6.8279,0.5054,14,34,0.6429,2.9911,0.2857,1.9048,0.8571,4.2857,1.3714,2,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,472,UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY,UNIGRANRIO,Privada sem fins lucrativos,Universidade,3301702,DUQUE DE CAXIAS,RJ,Sudeste,1,13,12,48.8083,39.2417,41.6417,2.2499,5.2054,3.2042,5.1381,3.6395,4.9700,3.7654,6,50.0%,-0.8756,2.2524,20,123,0.5500,2.4688,0.1500,1.0000,0.9500,4.7500,2.4461,3,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,494,UNIVERSIDADE DO SUL DE SANTA CATARINA,UNISUL,Privada sem fins lucrativos,Universidade,4218707,TUBARAO,SC,Sul,1,2,0,,,,,,0.0000,,0.0000,,0.0000,0,,,,1,0,1.0000,5.0000,0.0000,0.0000,1.0000,5.0000,,SC,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,519,UNIVERSIDADE CATÓLICA DO SALVADOR,UCSAL,Privada sem fins lucrativos,Universidade,2927408,SALVADOR,BA,Nordeste,1,39,28,43.4429,33.5286,36.0286,1.4702,4.6968,2.0548,4.2760,2.2788,3.8325,2.4019,17,60.7%,-0.3634,2.4027,15,88,0.7333,3.5000,0.2000,1.3333,0.7333,3.6667,2.2006,3,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,521,UNIVERSIDADE DE MOGI DAS CRUZES,UMC,Privada com fins lucrativos,Universidade,3530607,MOGI DAS CRUZES,SP,Sudeste,1,25,17,37.7588,23.3353,26.9471,0.2048,4.6889,2.0369,4.3505,2.3964,3.6090,2.1340,7,41.2%,-4.7309,1.1209,10,61,0.7000,3.3125,0.5000,3.3333,1.0000,5.0000,1.8826,2,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,582,UNIVERSIDADE FEDERAL DE SANTA MARIA,UFSM,Pessoa Jurídica de Direito Público - Federal,Universidade,4316907,SANTA MARIA,RS,Sul,1,24,23,50.0913,46.4174,47.3435,3.0528,4.4001,1.3843,4.7180,2.9765,4.1569,2.7908,12,52.2%,1.2454,2.8749,21,188,0.7619,3.6607,0.2857,1.9048,1.0000,5.0000,2.8745,3,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Pessoa Jurídica de Direito Público - Federal,Universidade,2311306,QUIXADA,CE,Nordeste,1,27,24,70.0875,57.7750,60.8625,4.9045,5.1533,3.0865,5.5478,4.2862,5.4863,4.3842,19,79.2%,3.2061,3.4504,26,96,1.0000,5.0000,0.3846,2.5641,1.0000,5.0000,3.8785,4,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,641,CENTRO UNIVERSITÁRIO LA SALLE,UNILASALLE,Privada sem fins lucrativos,Centro Universitário,4304606,CANOAS,RS,Sul,1,36,31,58.2839,52.3806,53.8742,3.9505,4.5493,1.7214,4.8747,3.2237,4.5730,3.2895,4,12.9%,,3.9505,20,144,0.9500,4.7188,0.2000,1.3333,0.4000,2.0000,3.2492,4,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,663,UNIVERSIDADE SALGADO DE OLIVEIRA,UNIVERSO,Privada sem fins lucrativos,Universidade,5208707,GOIANIA,GO,Centro-Oeste,1,31,28,48.6536,37.8893,40.5929,2.1014,4.6809,2.0190,4.0815,1.9716,3.1398,1.5717,6,21.4%,-2.2771,1.8411,14,70,0.8571,4.1964,0.4286,2.8571,0.6429,3.2143,2.3383,3,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,694,UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,UFMS,Pessoa Jurídica de Direito Público - Federal,Universidade,5002704,CAMPO GRANDE,MS,Centro-Oeste,1,9,9,62.2333,46.0667,50.1333,3.4082,4.2029,0.9387,4.5747,2.7502,4.2381,2.8881,9,100.0%,1.5805,2.9733,46,126,0.8478,4.1440,0.3696,2.4638,0.8913,4.4565,3.0170,4,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,757,FACULDADES INTEGRADAS DO TAPAJÓS,ISES,Privada com fins lucrativos,Faculdade ,1506807,SANTAREM,PA,Norte,1,4,4,54.8250,36.6250,41.2000,2.1668,6.0000,5.0000,5.9792,4.9671,6.0000,5.0000,4,100.0%,-1.8494,1.9666,14,42,0.7857,3.7946,0.1429,0.9524,0.7857,3.9286,2.5921,3,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,778,FACULDADE DE TECNOLOGIA DE JACAREÍ,ETEP,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,Faculdade ,3524402,JACAREI,SP,Sudeste,1,7,3,41.6667,47.7000,46.2333,2.9165,4.4062,1.3981,4.1600,2.0956,2.4495,0.7443,0,0.0%,,2.9165,14,50,0.7143,3.3929,0.2143,1.4286,0.5000,2.5000,2.4886,3,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,780,UNIVERSIDADE DE CUIABÁ,UNIC / PITÁGORAS,Privada com fins lucrativos,Universidade,5103403,CUIABA,MT,Centro-Oeste,1,41,23,49.8391,36.5304,39.8652,1.9955,5.1064,2.9806,4.9389,3.3251,4.6142,3.3389,17,73.9%,0.2400,2.5798,22,130,0.7273,3.4659,0.4091,2.7273,1.0000,5.0000,2.8193,3,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,793,Centro Universitário Estácio Radial de São Paulo - Estácio UNIRADIAL,ESTÁCIO UNIRADIAL,Privada com fins lucrativos,Centro Universitário,3550308,SAO PAULO,SP,Sudeste,2,44,28,46.8000,31.9571,35.6786,1.4120,4.8947,2.5022,4.8140,3.1280,4.1273,2.7554,6,21.4%,-2.6978,1.7176,9,49,0.7778,3.7500,0.3333,2.2222,0.6667,3.3333,2.1611,3,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,802,CENTRO UNIVERSITÁRIO CARIOCA,UNICARIOCA,Privada sem fins lucrativos,Centro Universitário,3304557,RIO DE JANEIRO,RJ,Sudeste,2,44,31,53.1613,39.3742,42.8355,2.4047,5.6547,4.2197,5.7576,4.6173,5.6251,4.5507,13,41.9%,-0.7357,2.2935,64,267,0.9688,4.8242,0.7500,5.0000,0.7188,3.5938,3.3261,4,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,852,FACULDADE DE INFORMÁTICA E ADMINISTRAÇÃO PAULISTA,FIAP,Privada com fins lucrativos,Faculdade ,3550308,SAO PAULO,SP,Sudeste,1,116,110,61.6255,50.1273,53.0164,3.8194,5.4171,3.6826,5.5756,4.3300,5.1032,3.9251,42,38.2%,0.8579,2.7612,12,256,0.8333,4.0625,0.5000,3.3333,0.8333,4.1667,3.4383,4,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,926,CENTRO UNIVERSITÁRIO ANHANGUERA DE CAMPO GRANDE,,Privada com fins lucrativos,Centro Universitário,5002704,CAMPO GRANDE,MS,Centro-Oeste,1,19,15,53.1867,37.8533,41.6933,2.2441,5.5777,4.0456,5.5928,4.3572,5.2482,4.0989,9,60.0%,0.1932,2.5661,17,207,0.7059,3.3456,0.4706,3.1373,1.0000,5.0000,3.0672,4,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,1043,CENTRO UNIVERSITÁRIO HERMINIO OMETTO,UNIARARAS,Privada sem fins lucrativos,Centro Universitário,3503307,ARARAS,SP,Sudeste,1,26,13,49.0769,45.3077,46.2692,2.9023,5.4771,3.8183,5.2845,3.8706,4.8912,3.6709,7,53.8%,0.9247,2.7808,12,24,0.7500,3.5938,0.6667,4.4444,0.8333,4.1667,3.3741,4,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,1055,FACULDADE MAURÍCIO DE NASSAU DE SALVADOR,FMN SALVADOR,Privada sem fins lucrativos,Faculdade ,2927408,SALVADOR,BA,Nordeste,1,19,6,55.2000,35.4500,40.3833,2.0542,5.3901,3.6216,5.2664,3.8421,5.3056,4.1676,4,66.7%,-0.7376,2.2929,16,26,0.6250,2.8906,0.1875,1.2500,0.1250,0.6250,,,Unidade sem curso(s) reconhecido(s) até 31/12/2014
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,1058,Estácio FIB - Centro Universitário Estácio da Bahia,Estácio FIB,Privada com fins lucrativos,Centro Universitário,2927408,SALVADOR,BA,Nordeste,1,24,19,47.4895,34.4158,37.6895,1.6952,4.8743,2.4559,4.8191,3.1360,4.3545,3.0277,6,31.6%,-1.2448,2.1440,15,123,0.7333,3.5000,0.4667,3.1111,0.7333,3.6667,2.5103,3,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,1060,CENTRO UNIVERSITÁRIO DO INSTITUTO DE EDUCAÇÃO SUPERIOR DE BRASÍLIA - IESB,IESB,Privada com fins lucrativos,Centro Universitário,5300108,BRASILIA,DF,Centro-Oeste,1,24,22,47.5545,37.0227,39.6773,1.9739,4.7038,2.0706,4.6776,2.9127,4.0675,2.6836,6,27.3%,-1.3608,2.1100,15,138,0.8667,4.2500,0.3333,2.2222,1.0000,5.0000,2.5284,3,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,1066,INSTITUTO DE ENSINO E PESQUISA OBJETIVO,IEPO,Privada sem fins lucrativos,Faculdade ,1721000,PALMAS,TO,Norte,1,14,12,45.1417,30.4667,34.1417,1.2002,4.9266,2.5742,4.7190,2.9779,4.0687,2.6851,6,50.0%,-3.5837,1.4576,6,56,0.3333,1.2500,0.0000,0.0000,1.0000,5.0000,1.6280,2,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,1077,Faculdade Estácio do Recife - Estácio FIR,Estácio FIR,Privada com fins lucrativos,Faculdade ,2611606,RECIFE,PE,Nordeste,1,24,22,49.2591,40.6273,42.7909,2.4115,5.5604,4.0066,5.5795,4.3363,5.2224,4.0680,9,40.9%,1.3367,2.9017,12,151,0.8333,4.0625,0.3333,2.2222,0.8333,4.1667,,,Unidade sem curso(s) reconhecido(s) até 31/12/2014
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,Pessoa Jurídica de Direito Público - Federal,"Instituto Federal de Educação, Ciência e Tecnologia",2408102,NATAL,RN,Nordeste,1,40,32,62.4719,54.3656,56.4094,4.2965,5.1219,3.0154,4.8537,3.1906,4.6144,3.3391,25,78.1%,1.1933,2.8596,20,165,0.8000,3.8750,0.2500,1.6667,1.0000,5.0000,3.2450,4,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,1107,Centro Universitário Estácio do Ceará,Estácio FIC,Privada com fins lucrativos,Centro Universitário,2304400,FORTALEZA,CE,Nordeste,1,61,54,58.5815,53.2167,54.5704,4.0488,4.7995,2.2869,4.8950,3.2557,4.1858,2.8255,22,40.7%,1.0016,2.8033,10,426,0.7000,3.3125,0.5000,3.3333,0.6000,3.0000,3.1693,4,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,1141,FACULDADE GAMA E SOUZA,FGS,Privada sem fins lucrativos,Faculdade ,3304557,RIO DE JANEIRO,RJ,Sudeste,1,8,4,52.5750,40.3000,43.3750,2.4840,5.7609,4.4596,5.7292,4.5725,5.0714,3.8870,2,50.0%,-0.2686,2.4305,17,14,0.9412,4.6691,0.2941,1.9608,1.0000,5.0000,3.0270,4,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,1149,CENTRO UNIVERSITÁRIO NOSSA SENHORA DO PATROCÍNIO,CEUNSP,Privada com fins lucrativos,Centro Universitário,3545209,SALTO,SP,Sudeste,1,7,5,50.3000,37.8000,40.9600,2.1451,5.9203,4.8199,5.9028,4.8465,5.7381,4.6861,1,20.0%,,2.1451,13,28,0.6154,2.8365,0.2308,1.5385,0.6923,3.4615,2.6039,3,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,1166,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",IFPB,Pessoa Jurídica de Direito Público - Federal,"Instituto Federal de Educação, Ciência e Tecnologia",2507507,JOAO PESSOA,PB,Nordeste,1,51,41,59.9463,48.6610,51.4927,3.6095,4.6201,1.8815,4.4106,2.4912,3.5080,2.0130,13,31.7%,0.9346,2.7837,27,252,0.8889,4.3750,0.4074,2.7160,1.0000,5.0000,3.1227,4,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,1185,CENTRO UNIVERSITÁRIO JORGE AMADO,UNIJORGE,Privada com fins lucrativos,Centro Universitário,2927408,SALVADOR,BA,Nordeste,1,42,34,55.2618,36.7971,41.4324,2.1991,4.9203,2.5598,5.0223,3.4567,4.2138,2.8590,14,41.2%,-0.3400,2.4096,13,87,1.0000,5.0000,0.6923,4.6154,0.9231,4.6154,3.1329,4,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,1196,CENTRO UNIVERSITÁRIO DE MARINGÁ - UNICESUMAR,UNICESUMAR,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Mercantil ou Comercial,Centro Universitário,4115200,MARINGA,PR,Sul,1,16,14,49.4643,48.9500,49.0929,3.3013,5.4588,3.7768,5.4889,4.1932,5.2095,4.0525,10,71.4%,2.1060,3.1275,12,27,0.9167,4.5313,0.5000,3.3333,0.9167,4.5833,3.5327,4,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,1267,INSTITUTO DE ENSINO SUPERIOR DA GRANDE FLORIANÓPOLIS,IESGF,Privada sem fins lucrativos,Faculdade ,4216602,SAO JOSE,SC,Sul,1,28,24,48.3583,33.8583,37.4875,1.6641,4.4713,1.5452,4.3956,2.4675,4.3283,2.9962,5,20.8%,-3.9740,1.3430,7,72,0.7143,3.3929,0.1429,0.9524,1.0000,5.0000,,,Unidade sem curso(s) reconhecido(s) até 31/12/2014
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,1295,FACULDADE MORUMBI SUL,FMS,Privada com fins lucrativos,Faculdade ,3550308,SAO PAULO,SP,Sudeste,1,13,11,41.6182,34.2909,36.1364,1.4921,5.3357,3.4986,4.9224,3.2990,4.1712,2.8080,5,45.5%,0.9985,2.8024,3,11,0.6667,3.1250,0.0000,0.0000,1.0000,5.0000,2.3862,3,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,1298,Faculdade Estácio de Alagoas - Estácio FAL,ESTÁCIO FAL,Privada com fins lucrativos,Faculdade ,2704302,MACEIO,AL,Nordeste,1,23,22,49.5000,34.7773,38.4727,1.7985,6.0000,5.0000,5.9928,4.9886,6.0000,5.0000,6,27.3%,-4.7188,1.1244,5,160,0.8000,3.8750,0.4000,2.6667,1.0000,5.0000,2.5683,3,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,1305,"FACULDADE DE CIÊNCIAS JURÍDICAS, GERENCIAIS E EDUCAÇÃO DE SINOP",FIS,Privada com fins lucrativos,Faculdade ,5107909,SINOP,MT,Centro-Oeste,1,40,31,49.5484,38.1226,40.9871,2.1551,5.4249,3.7004,5.5078,4.2231,5.3535,4.2251,23,74.2%,0.3406,2.6093,17,110,0.7059,3.3456,0.5294,3.5294,0.9412,4.7059,3.0719,4,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,1309,FACULDADE JESUS MARIA JOSÉ,FAJESU,Privada sem fins lucrativos,Faculdade ,5300108,BRASILIA,DF,Centro-Oeste,1,10,9,67.9333,37.4778,45.1000,2.6811,6.0000,5.0000,6.0000,5.0000,6.0000,5.0000,5,55.6%,0.5991,2.6852,6,58,1.0000,5.0000,0.6667,4.4444,1.0000,5.0000,3.6427,4,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,1345,FACULDADE ANHANGUERA DE OSASCO,FIZO,Privada com fins lucrativos,Faculdade ,3534401,OSASCO,SP,Sudeste,1,30,24,52.6333,33.3875,38.2042,1.7524,4.5683,1.7644,4.7369,3.0063,4.0013,2.6043,5,20.8%,1.4316,2.9295,20,250,0.6500,3.0313,0.4000,2.6667,1.0000,5.0000,2.7259,3,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,1346,FACULDADE BATISTA DE MINAS GERAIS,FBMG,Privada sem fins lucrativos,Faculdade ,3106200,BELO HORIZONTE,MG,Sudeste,1,17,14,55.1286,35.2357,40.2214,2.0292,4.0844,0.6708,3.8543,1.6130,2.9079,1.2937,10,71.4%,-0.8089,2.2720,21,81,0.3810,1.5179,0.0952,0.6349,0.2381,1.1905,,,Unidade sem curso(s) reconhecido(s) até 31/12/2014
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,1365,CENTRO UNIVERSITÁRIO ADVENTISTA DE SÃO PAULO,UNASP,Privada sem fins lucrativos,Centro Universitário,3550308,SAO PAULO,SP,Sudeste,1,27,18,50.9667,31.5833,36.4500,1.5070,4.4342,1.4615,4.1269,2.0434,3.8396,2.4105,8,44.4%,-2.5832,1.7512,14,74,0.6429,2.9911,0.2857,1.9048,0.6429,3.2143,1.9375,2,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,1388,FACULDADE SUMARÉ,ISES,Privada com fins lucrativos,Faculdade ,3550308,SAO PAULO,SP,Sudeste,2,131,83,45.1084,30.3289,34.0410,1.1845,4.5787,1.7879,4.7878,3.0866,3.7787,2.3375,23,27.7%,-0.6744,2.3114,52,624,0.5577,2.5120,0.0962,0.6410,0.5962,2.9808,1.9009,2,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,1400,FACULDADE METROPOLITANA DE CURITIBA,FAMEC,Privada com fins lucrativos,Faculdade ,4125506,SAO JOSE DO PINHAIS,PR,Sul,1,5,4,57.0250,35.9750,41.2250,2.1689,3.9995,0.4789,3.4792,1.0209,3.3214,1.7894,2,50.0%,0.7593,2.7322,3,8,1.0000,5.0000,0.3333,2.2222,1.0000,5.0000,2.6051,3,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,1412,FACULDADE ANHANGUERA DE JUNDIAÍ,,Privada com fins lucrativos,Faculdade ,3525904,JUNDIAI,SP,Sudeste,1,10,4,31.4250,36.6500,35.3750,1.4129,4.0783,0.6570,4.2833,2.2903,3.7714,2.3288,1,25.0%,,1.4129,24,113,0.7500,3.5938,0.4583,3.0556,1.0000,5.0000,2.1019,3,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,1422,CENTRO UNIVERSITÁRIO DO NORTE,UNINORTE,Privada com fins lucrativos,Centro Universitário,1302603,MANAUS,AM,Norte,1,71,34,50.9441,37.0353,40.5206,2.0848,5.4258,3.7024,5.4134,4.0741,5.1218,3.9474,14,41.2%,0.5156,2.6607,17,312,0.5882,2.6838,0.2353,1.5686,0.6471,3.2353,2.6075,3,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,1446,CENTRO UNIVERSITÁRIO PLANALTO DO DISTRITO FEDERAL - UNIPLAN,UNIPLAN,Privada sem fins lucrativos,Centro Universitário,5300108,BRASILIA,DF,Centro-Oeste,1,32,21,45.4238,30.5571,34.2810,1.2189,4.5352,1.6897,4.4811,2.6024,3.7617,2.3171,8,38.1%,-2.0218,1.9160,19,116,0.7368,3.5197,0.2632,1.7544,0.8947,4.4737,2.0918,3,
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,1452,FACULDADE ATENAS MARANHENSE,FAMA,Privada com fins lucrativos,Faculdade ,2111300,SAO LUIS,MA,Nordeste,1,61,36,43.0889,28.0611,31.8389,0.8786,5.5007,3.8715,5.4032,4.0580,5.2891,4.1479,23,63.9%,-0.7226,2.2973,20,287,0.7000,3.3125,0.4500,3.0000,0.9500,4.7500,,,Unidade sem curso(s) reconhecido(s) até 31/12/2014
2014,79,TECNOLOGIA EM REDES DE COMPUTADORES,1492,FACULDADE PITÁGORAS DE UBERLÂNDIA,PIT UBERLÂNDIA,Privada com fins lucrativos,Faculdade ,3170206,UBERLANDIA,MG,Sudeste,1,43,21,55.9476,38.6952,43.0190,2.4227,4.8206,2.3346,4.4078,2.4867,4.0278,2.6360,9,42.9%,0.1651,2.5578,13,149,0.9231,4.5673,0.4615,3.0769,1.0000,5.0000,2.9242,3,
